Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption_Zone3
11.55,75.0,0.084,0.081,0.093,16278.5114
10.3,79.9,0.08,0.044,0.085,15996.15846
10.29,80.3,0.084,0.048,0.134,15857.86315
10.26,78.6,0.083,0.081,0.108,15886.67467
10.1,79.0,0.086,0.029,0.122,15563.98559
10.15,78.9,0.086,0.051,0.093,15235.53421
10.22,78.7,0.082,0.044,0.141,15091.47659
9.96,79.5,0.084,0.055,0.1,14653.54142
10.02,79.6,0.082,0.051,0.134,14601.68067
9.99,78.4,0.081,0.066,0.115,14100.36014
9.88,79.2,0.083,0.062,0.134,13737.33493
9.64,80.8,0.081,0.059,0.134,13380.07203
9.66,80.8,0.089,0.062,0.174,13305.16206
9.73,80.4,0.084,0.059,0.126,12999.7599
9.71,80.6,0.085,0.055,0.108,12619.44778
9.7,80.0,0.089,0.059,0.122,12221.84874
9.7,79.0,0.084,0.048,0.119,12112.36495
9.38,78.8,0.081,0.059,0.093,11893.39736
9.06,80.2,0.084,0.055,0.108,11397.83914
8.88,80.7,0.084,0.048,0.159,11184.63385
8.96,81.0,0.086,0.084,0.108,11000.2401
9.27,80.6,0.082,0.07,0.148,11057.86315
9.02,80.0,0.084,0.051,0.159,10833.13325
8.85,80.6,0.082,0.033,0.167,10556.54262
8.95,80.2,0.082,0.04,0.171,10452.82113
8.75,79.9,0.079,0.066,0.126,10418.2473
8.49,80.6,0.082,0.081,0.122,10510.44418
8.36,81.4,0.084,0.051,0.115,10216.56663
8.39,82.1,0.085,0.062,0.134,10112.84514
8.27,82.6,0.083,0.059,0.141,10026.41056
7.88,83.8,0.082,0.055,0.13,10055.22209
7.76,85.0,0.083,0.051,0.159,9922.689076
7.76,85.6,0.082,0.04,0.159,9738.295318
7.7,85.8,0.084,0.062,0.159,9744.057623
7.57,85.9,0.081,0.055,0.145,9830.492197
7.35,86.0,0.083,0.095,0.111,9916.926771
7.21,86.1,0.085,0.051,0.141,9772.869148
7.06,86.9,0.085,0.073,0.126,9646.098439
7.03,86.7,0.083,0.062,0.189,9617.286915
7.05,87.1,0.083,0.033,0.115,9807.442977
7.34,87.3,0.082,0.048,0.185,9755.582233
7.33,85.7,0.083,0.033,0.104,9519.327731
7.25,85.5,0.084,0.062,0.108,9559.663866
7.27,85.8,0.085,0.073,0.096,9548.139256
7.38,85.9,0.084,0.073,0.126,9721.008403
7.19,86.2,0.086,0.077,0.174,9444.417767
7.26,86.5,0.086,0.059,0.13,9473.229292
7.16,85.6,0.085,0.051,0.13,9507.803121
7.18,85.2,0.085,0.095,0.111,9726.770708
7.37,84.7,0.082,0.07,0.182,9715.246098
7.41,83.7,0.082,0.07,0.141,9634.57383
7.56,83.2,0.082,0.084,0.122,9755.582233
7.63,81.9,0.084,0.073,0.159,10124.36975
7.36,82.3,0.082,0.113,0.122,10193.51741
7.18,84.0,0.083,0.07,0.108,9991.836735
6.74,86.1,0.084,0.102,0.134,9663.385354
6.511,87.0,0.082,0.055,0.167,9461.704682
6.767,86.8,0.083,0.084,0.178,9427.130852
6.735,85.9,0.084,0.095,0.111,9162.064826
6.633,86.5,0.08,0.055,0.185,8724.129652
6.668,86.3,0.082,0.066,0.119,8153.661465
6.429,86.9,0.079,0.048,0.156,7531.332533
6.247,87.5,0.082,0.04,0.13,7496.758703
6.303,87.8,0.085,0.051,0.122,7127.971188
6.375,87.6,0.085,0.073,0.163,7151.020408
6.278,87.5,0.08,0.231,0.278,7295.078031
6.094,87.8,0.086,1.541,1.469,7571.668667
6.205,88.0,0.083,4.692,4.484,7698.439376
6.387,87.9,0.084,9.3,9.01,7727.2509
6.536,87.4,0.082,23.74,17.76,7854.021609
6.523,87.4,0.087,64.43,29.93,8072.989196
6.405,86.9,0.085,92.6,38.59,8476.35054
6.609,86.9,0.09,123.1,47.6,8516.686675
6.94,86.4,0.088,128.9,53.56,8637.695078
7.31,84.8,0.085,165.0,64.84,9317.647059
8.0,83.4,0.086,208.3,81.5,9911.164466
8.31,81.2,0.084,242.0,105.3,10014.88595
8.96,80.8,0.083,276.2,130.4,10084.03361
9.75,79.5,0.089,281.2,137.4,10228.09124
10.34,78.0,0.083,236.6,134.8,10326.05042
10.42,75.8,0.083,204.4,142.2,10170.46819
10.62,75.4,0.086,320.6,160.6,9288.835534
10.96,73.9,0.084,305.1,165.6,9311.884754
11.36,73.2,0.088,285.2,186.1,9513.565426
11.97,72.8,0.083,347.1,203.0,9496.278511
12.71,71.1,0.082,272.9,200.7,9502.040816
13.53,65.01,0.083,313.5,195.6,9496.278511
13.96,61.5,0.084,273.8,173.9,9790.156062
14.25,64.51,0.082,323.2,151.3,9640.336134
14.57,64.91,0.084,369.9,132.5,9605.762305
14.88,61.84,0.083,457.6,150.1,9928.451381
15.1,58.73,0.083,472.1,157.7,10078.27131
15.28,58.26,0.08,512.4,158.3,10222.32893
15.4,57.63,0.08,471.9,148.4,10170.46819
15.65,56.76,0.082,472.3,148.5,10464.34574
15.72,55.49,0.082,441.6,154.7,10429.77191
15.88,55.76,0.083,500.0,152.9,10763.98559
15.95,54.56,0.085,417.0,137.2,10804.32173
15.99,53.59,0.084,479.1,133.6,11075.15006
16.12,51.49,0.085,478.5,154.9,11075.15006
16.08,52.29,0.083,387.0,169.4,11098.19928
16.15,52.49,0.083,496.3,179.0,11057.86315
16.25,53.16,0.083,519.0,216.4,10931.09244
16.06,53.59,0.084,427.8,230.1,10971.42857
15.98,53.29,0.084,345.7,253.5,10896.51861
15.83,53.62,0.084,236.2,195.7,10919.56783
15.7,53.72,0.085,333.8,167.6,10706.36255
15.83,53.29,0.086,445.6,198.0,10579.59184
15.93,51.42,0.081,457.1,177.9,10493.15726
15.88,52.35,0.081,365.5,191.9,10400.96038
15.63,52.28,0.083,302.8,183.3,10320.28812
15.67,52.32,0.084,311.6,151.1,10066.7467
15.72,51.45,0.083,277.1,130.2,10141.65666
15.5,52.22,0.084,202.6,121.7,10147.41897
15.24,53.08,0.085,167.0,131.5,10193.51741
15.26,51.48,0.084,87.6,87.5,10037.93517
15.15,55.02,0.083,73.6,73.7,10037.93517
15.1,55.95,0.085,70.8,71.9,10337.57503
15.02,55.48,0.086,43.02,43.42,10902.28091
14.93,56.28,0.084,35.53,35.99,11939.4958
14.81,57.35,0.084,45.56,47.01,14002.40096
14.78,58.06,0.079,53.37,55.16,15316.20648
14.73,58.26,0.081,45.13,46.44,15817.52701
14.67,59.09,0.086,36.23,37.36,16053.78151
14.62,59.29,0.085,23.0,23.65,16042.2569
14.55,59.99,0.08,9.76,10.08,16042.2569
14.56,59.79,0.083,2.756,2.804,16192.07683
14.5,59.86,0.084,1.925,1.977,16313.08523
14.38,60.93,0.09,0.194,0.156,16249.69988
14.24,61.99,0.081,0.051,0.115,16197.83914
14.06,62.43,0.084,0.081,0.096,16094.11765
14.04,62.39,0.083,0.073,0.096,16249.69988
14.07,62.13,0.082,0.062,0.078,16359.18367
14.18,60.83,0.081,0.088,0.111,16122.92917
14.32,58.89,0.086,0.062,0.13,16076.83073
14.24,59.26,0.082,0.059,0.119,16128.69148
14.51,58.05,0.08,0.044,0.1,16272.7491
14.72,56.65,0.082,0.059,0.093,16336.13445
14.81,54.18,0.081,0.055,0.152,16376.47059
14.58,54.31,0.082,0.033,0.119,16514.76591
14.66,53.11,0.079,0.055,0.078,16583.91357
14.72,53.18,0.084,0.048,0.167,16612.72509
14.8,53.41,0.081,0.066,0.119,16480.19208
14.79,53.75,0.078,0.062,0.119,16324.60984
14.8,53.58,0.079,0.059,0.115,16145.97839
14.77,53.68,0.082,0.062,0.126,15921.2485
14.84,53.41,0.08,0.051,0.111,15759.90396
14.97,53.28,0.08,0.059,0.122,15575.5102
15.03,53.34,0.085,0.059,0.108,15408.40336
14.96,53.91,0.079,0.048,0.134,15172.14886
14.97,53.91,0.081,0.062,0.115,15033.85354
15.13,53.44,0.084,0.059,0.137,14572.86915
15.18,52.81,0.08,0.059,0.1,14307.80312
15.13,52.61,0.082,0.066,0.089,14129.17167
15.35,52.31,0.08,0.044,0.108,13852.58103
15.44,50.7,0.083,0.048,0.089,13495.31813
15.44,51.64,0.08,0.051,0.167,13086.19448
15.27,51.94,0.08,0.062,0.104,12809.60384
15.22,52.47,0.083,0.062,0.085,12521.4886
15.27,52.81,0.079,0.029,0.167,12383.19328
15.28,52.77,0.08,0.04,0.111,12020.16807
15.28,53.31,0.08,0.066,0.111,11772.38896
15.15,54.28,0.082,0.044,0.163,11703.2413
15.06,54.37,0.081,0.073,0.126,11369.02761
15.1,54.11,0.081,0.059,0.111,11069.38776
15.13,54.21,0.08,0.051,0.119,10810.08403
15.16,54.71,0.082,0.04,0.148,10712.12485
15.18,54.61,0.082,0.062,0.059,10579.59184
15.16,55.31,0.083,0.048,0.111,10389.43577
15.18,55.64,0.08,0.044,0.111,10233.85354
15.05,56.54,0.08,0.026,0.156,10014.88595
14.86,57.71,0.078,0.062,0.096,9997.59904
14.91,58.01,0.079,0.081,0.122,9916.926771
14.79,58.65,0.078,0.077,0.108,9928.451381
14.77,58.78,0.084,0.051,0.108,9640.336134
14.8,58.95,0.08,0.07,0.104,9674.909964
14.84,58.85,0.078,0.04,0.104,9611.52461
14.81,59.41,0.082,0.055,0.111,9755.582233
14.76,59.61,0.082,0.026,0.159,9669.147659
14.73,60.15,0.082,0.073,0.074,9553.901561
14.76,59.95,0.081,0.088,0.089,9565.42617
14.77,59.91,0.082,0.055,0.115,9559.663866
14.75,59.95,0.082,0.062,0.119,9450.180072
14.77,59.91,0.08,0.07,0.1,9334.933974
14.72,60.45,0.083,0.055,0.13,9352.220888
14.73,60.58,0.082,0.07,0.145,9357.983193
14.67,60.61,0.08,0.099,0.096,9415.606242
14.54,61.38,0.081,0.062,0.059,9283.073229
14.55,61.32,0.081,0.099,0.082,9219.687875
14.56,61.05,0.083,0.037,0.085,9346.458583
14.45,62.02,0.08,0.044,0.093,9484.753902
14.31,62.68,0.082,0.048,0.115,9548.139256
14.58,61.52,0.082,0.07,0.108,9461.704682
14.57,61.42,0.081,0.04,0.078,9548.139256
14.68,60.88,0.084,0.077,0.096,9646.098439
14.76,60.31,0.079,0.051,0.093,9824.729892
14.83,59.65,0.084,0.062,0.1,10037.93517
14.85,59.05,0.081,0.044,0.122,10003.36134
14.77,59.21,0.083,0.077,0.1,10037.93517
14.74,60.75,0.082,0.048,0.167,9726.770708
14.5,62.38,0.081,0.051,0.111,9548.139256
14.43,62.65,0.082,0.11,0.074,9277.310924
14.58,61.35,0.082,0.029,0.093,9208.163265
14.49,61.35,0.083,0.048,0.104,8839.37575
14.45,61.42,0.08,0.059,0.1,8470.588235
14.39,61.85,0.08,0.048,0.111,7658.103241
14.54,60.28,0.079,0.04,0.115,7508.283313
14.5,60.11,0.079,0.055,0.141,7421.848739
14.56,59.71,0.083,0.051,0.141,7404.561825
13.27,65.99,0.084,0.205,0.167,7606.242497
13.02,66.29,0.082,0.992,0.972,7692.677071
13.09,65.95,0.083,2.976,2.867,7854.021609
13.24,65.19,0.085,9.14,8.79,8113.32533
13.29,65.02,0.081,24.46,21.02,8078.751501
13.16,65.15,0.085,57.4,37.6,8176.710684
13.38,65.22,0.084,82.2,51.03,8493.637455
14.15,63.95,0.086,92.8,53.67,8672.268908
14.58,59.78,0.081,111.2,60.69,8822.088836
14.68,59.35,0.083,154.9,81.4,8971.908764
14.78,58.85,0.084,185.4,85.1,8977.671068
14.83,58.75,0.084,199.3,75.4,9133.253301
14.86,59.15,0.088,220.0,64.91,9329.171669
15.05,58.51,0.079,243.6,57.96,9409.843938
15.25,58.11,0.079,273.4,68.74,9588.47539
15.44,56.94,0.085,311.9,77.1,9732.533013
15.51,58.64,0.08,369.2,111.7,9905.402161
15.73,58.88,0.083,428.9,162.6,10124.36975
15.7,59.48,0.081,435.8,198.3,10124.36975
15.7,59.48,0.082,464.3,190.3,10320.28812
15.74,57.81,0.08,394.1,137.6,10619.92797
15.85,59.01,0.086,411.8,129.0,10579.59184
15.95,57.64,0.083,420.3,116.1,10510.44418
16.23,57.01,0.084,458.2,120.8,10354.86194
16.26,54.91,0.083,485.2,131.8,10279.95198
16.52,53.5,0.082,556.3,190.6,10573.82953
16.74,52.74,0.083,438.9,214.9,10769.7479
16.7,53.97,0.084,414.4,194.6,10712.12485
16.43,53.34,0.083,352.2,158.1,10642.97719
16.23,53.97,0.085,267.2,164.7,10902.28091
16.33,54.27,0.082,519.1,181.9,10936.85474
16.56,53.5,0.082,534.1,152.8,10971.42857
16.83,51.6,0.082,592.2,237.0,10815.84634
17.08,55.34,0.087,508.1,265.4,10740.93637
16.2,60.35,0.098,162.0,106.9,10781.27251
15.79,60.98,0.084,322.9,111.2,10735.17407
16.12,59.71,0.085,482.6,120.5,10481.63265
16.42,59.18,0.08,499.6,205.7,10297.2389
16.13,59.08,0.085,294.1,164.7,10395.19808
15.9,59.11,0.085,249.3,139.6,10475.87035
16.09,57.04,0.083,478.6,188.0,10314.52581
16.31,53.84,0.084,362.1,222.7,10452.82113
16.23,53.1,0.089,183.2,179.8,10389.43577
16.21,51.5,0.082,122.9,123.0,10481.63265
16.27,52.1,0.081,168.8,170.0,10596.87875
16.18,52.57,0.083,81.6,81.7,10447.05882
16.05,55.57,0.083,52.05,52.16,10320.28812
15.95,55.41,0.082,30.23,30.27,10187.7551
15.85,56.98,0.081,34.28,34.12,10251.14046
15.75,57.54,0.08,44.3,43.66,10233.85354
15.89,56.28,0.082,47.01,47.54,10147.41897
15.97,54.77,0.083,35.71,35.69,10470.10804
16.0,54.07,0.085,35.83,35.61,10838.89556
15.92,55.47,0.085,28.76,29.15,11541.89676
15.95,54.61,0.085,26.81,27.18,12550.30012
15.92,54.44,0.085,19.12,19.34,14417.28691
15.91,55.11,0.083,11.08,11.33,15546.69868
15.83,55.34,0.081,4.751,4.71,16007.68307
15.74,57.81,0.084,2.123,2.147,16347.65906
15.49,60.48,0.095,1.347,1.45,16341.89676
15.39,61.32,0.081,1.31,1.365,16445.61825
15.4,61.38,0.084,0.816,0.872,16774.06963
15.36,61.88,0.082,0.274,0.33,16837.45498
15.26,62.85,0.084,0.062,0.137,16762.54502
15.19,63.15,0.082,0.066,0.111,16762.54502
15.18,63.25,0.082,0.055,0.115,16797.11885
15.12,63.45,0.08,0.04,0.093,16837.45498
15.2,60.65,0.08,0.037,0.074,16762.54502
15.12,60.08,0.082,0.026,0.141,16595.43818
15.11,61.32,0.077,0.033,0.085,16474.42977
15.06,61.95,0.077,0.044,0.115,16336.13445
15.14,62.22,0.082,0.059,0.085,16434.09364
15.33,61.92,0.079,0.055,0.07,16451.38055
15.42,60.95,0.082,0.048,0.089,16543.57743
15.55,59.98,0.081,0.055,0.108,16583.91357
15.56,60.31,0.079,0.044,0.122,16756.78271
15.45,61.45,0.078,0.055,0.126,16681.87275
15.32,62.18,0.085,0.044,0.122,16468.66747
15.21,63.72,0.083,0.044,0.126,16359.18367
15.15,63.68,0.078,0.073,0.104,16226.65066
15.15,64.75,0.082,0.07,0.085,16140.21609
15.05,66.32,0.082,0.055,0.122,15967.34694
15.01,68.19,0.08,0.055,0.126,15725.33013
14.79,68.39,0.079,0.081,0.145,15667.70708
14.97,67.22,0.079,0.077,0.115,15419.92797
15.26,64.12,0.082,0.055,0.141,15287.39496
15.37,62.62,0.08,0.062,0.115,14976.23049
15.33,64.82,0.076,0.044,0.148,14803.36134
15.07,65.35,0.078,0.044,0.163,14515.2461
15.25,64.32,0.082,0.055,0.148,14152.22089
15.52,61.65,0.078,0.066,0.108,13777.67107
15.4,61.95,0.08,0.037,0.174,13391.59664
15.67,61.68,0.079,0.084,0.126,13184.15366
15.79,60.08,0.082,0.062,0.141,13080.43217
15.76,60.41,0.082,0.044,0.111,12821.12845
15.88,60.01,0.079,0.055,0.115,12417.76711
15.59,62.25,0.082,0.055,0.141,12095.07803
15.46,63.79,0.08,0.059,0.096,11743.57743
15.37,64.72,0.079,0.059,0.134,11374.78992
15.5,64.75,0.084,0.04,0.137,11121.2485
15.52,64.69,0.083,0.07,0.119,10729.41176
15.59,64.82,0.077,0.051,0.1,10602.64106
15.31,69.79,0.079,0.018,0.137,10504.68187
14.79,71.3,0.077,0.037,0.156,10314.52581
14.58,74.8,0.079,0.051,0.093,10124.36975
14.67,74.6,0.079,0.051,0.156,10049.45978
14.71,76.0,0.08,0.073,0.119,10066.7467
14.25,81.4,0.081,0.07,0.108,10003.36134
13.87,84.4,0.078,0.062,0.119,9830.492197
13.78,84.5,0.082,0.044,0.096,9651.860744
14.03,83.7,0.083,0.07,0.148,9749.819928
14.18,82.6,0.082,0.059,0.085,9772.869148
14.13,82.7,0.08,0.077,0.1,9582.713085
14.08,83.3,0.081,0.088,0.096,9432.893157
14.18,83.3,0.078,0.051,0.1,9444.417767
14.13,83.5,0.079,0.055,0.134,9478.991597
14.06,83.6,0.082,0.029,0.126,9467.466987
14.01,83.6,0.08,0.04,0.211,9363.745498
13.98,83.0,0.085,0.091,0.137,9260.02401
13.94,82.3,0.082,0.066,0.111,9329.171669
13.91,81.5,0.082,0.07,0.126,9317.647059
13.89,80.7,0.081,0.044,0.13,9323.409364
13.89,80.8,0.077,0.044,0.108,9213.92557
13.84,81.2,0.08,0.088,0.1,9294.597839
13.8,81.3,0.083,0.029,0.137,9352.220888
13.7,81.3,0.083,0.084,0.108,9455.942377
13.64,81.1,0.08,0.066,0.082,9444.417767
13.62,80.0,0.083,0.084,0.111,9334.933974
13.51,80.1,0.087,0.077,0.093,9473.229292
13.5,79.6,0.08,0.055,0.093,9611.52461
13.45,79.0,0.082,0.048,0.093,9721.008403
13.36,78.4,0.084,0.077,0.082,9842.016807
13.23,78.0,0.083,0.066,0.093,9818.967587
13.12,78.0,0.081,0.073,0.119,9813.205282
13.07,78.5,0.087,0.059,0.108,9703.721489
12.95,78.7,0.086,0.062,0.1,9415.606242
12.92,78.3,0.086,0.048,0.111,9139.015606
12.88,77.1,0.085,0.051,0.1,9121.728691
12.95,75.7,0.085,0.059,0.104,8850.90036
12.97,74.4,0.083,0.033,0.141,8309.243697
12.91,73.9,0.083,0.037,0.163,7577.430972
12.88,73.8,0.081,0.077,0.07,7289.315726
12.87,72.6,0.082,0.048,0.126,7151.020408
12.79,72.4,0.082,0.04,0.141,7231.692677
12.53,73.8,0.086,0.124,0.185,7116.446579
12.5,74.2,0.085,0.816,0.805,7145.258103
12.64,73.6,0.082,2.935,2.9,7450.660264
12.51,73.5,0.085,6.182,6.067,7738.77551
12.18,75.6,0.084,13.66,10.91,7704.201681
12.14,75.7,0.081,45.8,18.57,7750.30012
12.2,75.8,0.082,74.2,23.8,7969.267707
12.45,74.5,0.089,99.5,28.32,8245.858343
12.46,73.5,0.084,123.8,32.94,8297.719088
12.32,74.6,0.084,149.6,37.61,8412.965186
12.1,76.1,0.087,174.9,37.52,8585.834334
12.08,76.5,0.086,197.3,39.21,8666.506603
12.17,76.6,0.086,220.9,40.89,8718.367347
12.33,76.1,0.082,249.0,41.88,8833.613445
12.53,75.6,0.086,271.2,42.3,8925.810324
12.88,74.5,0.114,295.5,40.53,9104.441777
13.2,72.9,0.089,319.4,42.46,9283.073229
13.48,71.3,0.106,340.5,43.27,9150.540216
13.9,70.7,0.1,365.9,46.83,9213.92557
14.2,69.53,0.1,397.3,67.09,9340.696279
14.33,67.86,0.104,410.8,87.0,9594.237695
14.34,67.56,0.095,454.3,125.7,9582.713085
14.61,66.69,0.098,488.8,167.1,9559.663866
14.49,58.01,0.1,468.2,103.2,9605.762305
14.21,54.54,0.082,454.8,73.8,9790.156062
14.31,54.34,0.078,481.2,78.0,9905.402161
14.47,53.24,0.076,410.2,77.0,9778.631453
14.37,53.64,0.077,478.8,82.1,9916.926771
14.54,53.5,0.077,462.6,84.9,9893.877551
14.44,50.87,0.075,430.8,65.66,10049.45978
14.51,44.89,0.08,480.9,65.21,10003.36134
14.53,44.99,0.077,477.5,67.35,10009.12365
14.54,44.36,0.079,422.2,65.83,10084.03361
14.52,45.66,0.076,332.7,67.03,10216.56663
14.28,46.66,0.077,172.2,121.6,10199.27971
14.07,43.79,0.08,267.1,89.3,10055.22209
13.99,44.86,0.078,245.5,93.2,9997.59904
14.17,45.16,0.077,400.3,83.7,9951.5006
14.17,40.65,0.078,450.5,54.2,10256.90276
14.28,37.58,0.079,440.1,52.16,10372.14886
14.09,35.95,0.078,422.8,51.52,10216.56663
14.36,36.25,0.081,418.4,51.95,10239.61585
14.42,35.81,0.077,410.8,50.74,10205.04202
14.37,36.48,0.08,390.6,52.34,10285.71429
14.32,37.48,0.08,372.8,51.26,10020.64826
14.32,38.15,0.079,343.2,52.5,9865.066026
14.21,38.58,0.08,292.0,61.3,9680.672269
14.04,40.15,0.08,269.1,83.6,9888.115246
14.13,38.25,0.079,235.6,100.4,9772.869148
14.23,38.82,0.076,229.1,142.6,9623.04922
14.22,40.02,0.078,216.8,183.7,9657.623049
14.19,39.72,0.079,192.1,196.8,9974.54982
14.07,40.69,0.076,147.0,159.5,10251.14046
14.05,41.56,0.076,157.1,177.2,10769.7479
14.03,43.02,0.08,165.6,193.5,11778.15126
13.9,43.12,0.082,115.6,133.9,13414.64586
13.8,42.32,0.078,95.2,111.2,14734.21369
13.57,44.46,0.079,63.44,72.5,15604.32173
13.36,45.99,0.086,50.78,57.88,15927.0108
13.21,46.83,0.077,24.97,25.99,16019.20768
13.02,47.7,0.081,14.57,15.08,16111.40456
12.93,47.46,0.084,5.544,5.759,16243.93758
12.76,47.73,0.08,1.306,1.372,15967.34694
12.68,48.0,0.077,0.274,0.289,15950.06002
12.62,48.1,0.077,0.062,0.13,16065.30612
12.73,47.6,0.082,0.051,0.074,16266.98679
12.76,48.26,0.079,0.037,0.096,16278.5114
12.89,56.14,0.077,0.048,0.104,16134.45378
13.12,60.18,0.075,0.048,0.085,16134.45378
13.37,60.15,0.079,0.037,0.096,16105.64226
13.4,59.85,0.076,0.07,0.122,16232.41297
13.43,58.95,0.076,0.048,0.108,16071.06843
13.42,59.68,0.077,0.062,0.085,16272.7491
13.41,58.98,0.076,0.084,0.082,16422.56903
13.4,59.55,0.075,0.029,0.115,16681.87275
13.41,60.01,0.078,0.051,0.126,16439.85594
13.41,59.48,0.078,0.073,0.108,16387.9952
13.42,58.48,0.077,0.059,0.111,16399.51981
13.39,58.44,0.078,0.084,0.122,16462.90516
13.39,59.08,0.079,0.048,0.126,16462.90516
13.44,58.95,0.076,0.059,0.122,15927.0108
13.43,58.61,0.076,0.04,0.122,15569.7479
13.4,58.64,0.077,0.051,0.137,15523.64946
13.39,58.38,0.079,0.062,0.152,15471.78872
13.48,58.04,0.075,0.044,0.13,15247.05882
13.51,58.18,0.078,0.048,0.122,15097.2389
13.46,58.38,0.077,0.062,0.115,14860.98439
13.46,58.88,0.076,0.073,0.063,14567.10684
13.4,59.65,0.076,0.055,0.111,14359.66387
13.38,58.91,0.077,0.04,0.119,13979.35174
13.38,57.58,0.077,0.055,0.1,13610.56423
13.35,57.14,0.079,0.088,0.089,13391.59664
13.34,57.04,0.079,0.04,0.148,13287.87515
13.31,57.24,0.078,0.099,0.078,12936.37455
13.24,56.98,0.077,0.044,0.126,12596.39856
13.23,55.51,0.077,0.066,0.119,12227.61104
13.2,55.31,0.079,0.062,0.115,12008.64346
13.13,55.37,0.078,0.059,0.096,11916.44658
13.1,53.87,0.078,0.04,0.145,11553.42137
12.98,54.41,0.079,0.081,0.115,11322.92917
12.95,54.51,0.079,0.066,0.111,11184.63385
12.99,52.77,0.077,0.066,0.056,11109.72389
12.9,52.04,0.078,0.055,0.07,10810.08403
12.82,49.63,0.078,0.059,0.1,10533.4934
12.73,49.2,0.079,0.04,0.137,10354.86194
12.53,49.03,0.078,0.059,0.115,10331.81273
12.57,47.9,0.078,0.051,0.122,10222.32893
12.66,46.7,0.077,0.044,0.108,9991.836735
12.65,46.46,0.079,0.037,0.137,9732.533013
12.5,47.56,0.08,0.059,0.093,9726.770708
12.52,48.1,0.078,0.04,0.119,9813.205282
12.53,48.16,0.078,0.048,0.115,9680.672269
12.49,47.66,0.08,0.059,0.119,9507.803121
12.5,47.1,0.08,0.044,0.111,9467.466987
12.44,46.93,0.078,0.077,0.115,9553.901561
12.44,47.56,0.077,0.073,0.082,9588.47539
12.44,47.4,0.078,0.048,0.122,9427.130852
12.34,50.87,0.078,0.059,0.119,9404.081633
12.15,51.4,0.08,0.055,0.104,9432.893157
12.15,50.97,0.077,0.066,0.093,9542.376951
12.12,48.83,0.077,0.026,0.119,9421.368547
11.93,48.23,0.077,0.066,0.085,9254.261705
11.96,46.53,0.079,0.048,0.082,9236.97479
11.89,46.6,0.078,0.055,0.096,9438.655462
11.79,48.9,0.08,0.073,0.119,9490.516206
11.75,50.03,0.076,0.055,0.126,9404.081633
11.82,50.47,0.077,0.055,0.126,9415.606242
11.81,51.0,0.078,0.102,0.085,9473.229292
11.75,51.87,0.078,0.055,0.119,9692.196879
11.68,52.1,0.077,0.07,0.07,9646.098439
11.53,52.64,0.079,0.059,0.126,9565.42617
11.4,53.17,0.079,0.051,0.152,9859.303721
11.4,52.87,0.078,0.073,0.104,9922.689076
11.29,52.94,0.079,0.048,0.104,9847.779112
11.17,53.04,0.077,0.077,0.108,9473.229292
11.13,52.87,0.078,0.044,0.104,9173.589436
11.17,52.94,0.078,0.088,0.089,8925.810324
11.22,53.5,0.077,0.051,0.126,8989.195678
11.13,53.74,0.077,0.084,0.119,8626.170468
11.06,53.87,0.077,0.095,0.085,8044.177671
11.0,53.91,0.077,0.059,0.115,7439.135654
10.97,53.87,0.077,0.066,0.096,7335.414166
10.9,54.01,0.076,0.055,0.104,7185.594238
10.86,53.5,0.076,0.059,0.078,7012.72509
11.03,52.6,0.079,0.172,0.119,7006.962785
11.1,52.64,0.078,0.908,0.901,7197.118848
11.06,52.7,0.077,3.03,2.956,7554.381753
11.11,52.64,0.078,6.917,6.638,7588.955582
11.27,51.37,0.077,14.62,11.69,7635.054022
11.31,51.34,0.079,47.52,19.02,7842.496999
11.45,51.17,0.079,73.5,24.62,8009.603842
11.59,51.1,0.08,103.7,34.05,8170.948379
11.8,51.37,0.081,124.9,32.74,8349.579832
11.96,52.0,0.076,150.7,34.56,8418.727491
12.21,52.57,0.076,176.4,35.66,8459.063625
12.34,52.54,0.078,199.7,35.08,8574.309724
12.47,52.34,0.078,225.8,35.85,8724.129652
12.57,52.14,0.077,251.6,35.95,8873.94958
12.71,50.9,0.079,275.5,37.07,9115.966387
12.84,50.87,0.079,300.2,37.18,9231.212485
12.93,50.1,0.078,323.5,37.86,9369.507803
13.06,49.2,0.08,344.5,38.78,9381.032413
13.31,47.76,0.081,365.0,39.21,9553.901561
13.45,47.4,0.079,383.5,38.66,9657.623049
13.5,45.06,0.077,400.4,39.46,9623.04922
13.69,45.06,0.079,416.8,39.5,9669.147659
13.9,43.96,0.079,431.2,40.07,9709.483794
14.09,43.46,0.081,444.3,40.4,9963.02521
14.06,42.02,0.078,455.9,40.06,10032.17287
14.07,41.42,0.079,466.2,39.49,10066.7467
14.1,41.26,0.079,476.9,39.43,10043.69748
14.14,41.62,0.078,484.7,38.98,10003.36134
14.22,42.12,0.08,489.9,39.98,9853.541417
14.19,41.05,0.076,492.8,40.99,9790.156062
14.36,41.12,0.08,496.7,40.37,9859.303721
14.4,38.92,0.077,497.8,39.29,9951.5006
14.35,38.22,0.076,497.2,39.02,9991.836735
14.36,37.88,0.081,495.2,38.92,9939.97599
14.32,39.75,0.08,491.1,38.84,9888.115246
14.31,40.92,0.078,486.4,38.63,9634.57383
14.14,42.42,0.077,478.7,38.27,9605.762305
14.19,44.13,0.078,470.3,38.3,9772.869148
14.06,44.83,0.079,459.5,38.97,9755.582233
